"","Team","avgScore03","avgScore04","avgScore05","avgScore06","avgScore07","avgScore08","avgScore09","avgScore10","avgScore11","avgScore12","avgScore13","avgScore14","avgScore15","avgScore16","avgFG03","avgFG04","avgFG05","avgFG06","avgFG07","avgFG08","avgFG09","avgFG10","avgFG11","avgFG12","avgFG13","avgFG14","avgFG15","avgFG16","avgTP03","avgTP04","avgTP05","avgTP06","avgTP07","avgTP08","avgTP09","avgTP10","avgTP11","avgTP12","avgTP13","avgTP14","avgTP15","avgTP16","avgFT03","avgFT04","avgFT05","avgFT06","avgFT07","avgFT08","avgFT09","avgFT10","avgFT11","avgFT12","avgFT13","avgFT14","avgFT15","avgFT16","avgRB03","avgRB04","avgRB05","avgRB06","avgRB07","avgRB08","avgRB09","avgRB10","avgRB11","avgRB12","avgRB13","avgRB14","avgRB15","avgRB16","avgASS03","avgASS04","avgASS05","avgASS06","avgASS07","avgASS08","avgASS09","avgASS10","avgASS11","avgASS12","avgASS13","avgASS14","avgASS15","avgASS16","avgTO03","avgTO04","avgTO05","avgTO06","avgTO07","avgTO08","avgTO09","avgTO10","avgTO11","avgTO12","avgTO13","avgTO14","avgTO15","avgTO16","avgSTL03","avgSTL04","avgSTL05","avgSTL06","avgSTL07","avgSTL08","avgSTL09","avgSTL10","avgSTL11","avgSTL12","avgSTL13","avgSTL14","avgSTL15","avgSTL16","avgBL03","avgBL04","avgBL05","avgBL06","avgBL07","avgBL08","avgBL09","avgBL10","avgBL11","avgBL12","avgBL13","avgBL14","avgBL15","avgBL16","avgPF03","avgPF04","avgPF05","avgPF06","avgPF07","avgPF08","avgPF09","avgPF10","avgPF11","avgPF12","avgPF13","avgPF14","avgPF15","avgPF16"
"140","Jacksonville St",75,73.5,67.0384615384615,75.8214285714286,65.9285714285714,70.4444444444444,69.0384615384615,68.4285714285714,60.3103448275862,63.5666666666667,64.8076923076923,63.8275862068966,61.0344827586207,66.3103448275862,26.4827586206897,26.2307692307692,23.7307692307692,26.5714285714286,24.0714285714286,25.2592592592593,24,23.6785714285714,21.6551724137931,22.3333333333333,22.1153846153846,21.7931034482759,20.448275862069,22.6896551724138,7.75862068965517,7.07692307692308,5.96153846153846,7.64285714285714,5.78571428571429,8.51851851851852,6.03846153846154,5.85714285714286,5.75862068965517,4.33333333333333,5.53846153846154,5.55172413793103,5.68965517241379,7.89655172413793,14.2758620689655,13.9615384615385,13.6153846153846,15.0357142857143,12,11.4074074074074,15,15.2142857142857,11.2413793103448,14.5666666666667,15.0384615384615,14.6896551724138,14.448275862069,13.0344827586207,28.3448275862069,31.9615384615385,6.80769230769231,23.2857142857143,20.5,12.8148148148148,20.9615384615385,11.5714285714286,8.31034482758621,26.9,23.0769230769231,15.1379310344828,22.4827586206897,11.3793103448276,15.2068965517241,14.2692307692308,12.5384615384615,13.4285714285714,13.7857142857143,16.1481481481481,14.6923076923077,14.7142857142857,12.1724137931034,11.8666666666667,12.3461538461538,11.5862068965517,11.6206896551724,11.6206896551724,14.8275862068966,14.0769230769231,15.5769230769231,13.9642857142857,14.3214285714286,14.5555555555556,13.7692307692308,13.7857142857143,14.2068965517241,12.7333333333333,13.0384615384615,11.0689655172414,12.0344827586207,10.8275862068966,9.55172413793103,8.19230769230769,7.5,7.89285714285714,6.96428571428571,7.11111111111111,6.23076923076923,6.39285714285714,6.31034482758621,7.33333333333333,8.46153846153846,6.44827586206897,6.24137931034483,4.93103448275862,2.62068965517241,2.5,3.69230769230769,3.32142857142857,2.85714285714286,3.37037037037037,2.19230769230769,4.57142857142857,3.62068965517241,3.76666666666667,4,3.48275862068966,3.96551724137931,2.89655172413793,21.2068965517241,21.4615384615385,18.8076923076923,19.2857142857143,19.8571428571429,20.4074074074074,18.6538461538462,18.7857142857143,19.8965517241379,19.2666666666667,16.7692307692308,19.3793103448276,19.3103448275862,19.8965517241379
"141","James Madison",66.5172413793103,64.8571428571429,60.5357142857143,64.3928571428571,63.9666666666667,72.9333333333333,70.9090909090909,66.969696969697,71.5625,66.09375,65.1764705882353,63.258064516129,67.03125,74.1612903225806,23.9655172413793,23.5714285714286,21.0714285714286,23.3214285714286,22.4666666666667,25.5,24.0606060606061,24.1212121212121,25.21875,23.375,22.5294117647059,20.9032258064516,22.5,25.5483870967742,6.27586206896552,6.21428571428571,4.92857142857143,5.92857142857143,5.53333333333333,5.63333333333333,6.93939393939394,5.72727272727273,6.15625,7.75,5.73529411764706,4.87096774193548,6.6875,8.48387096774194,12.3103448275862,11.5,13.4642857142857,11.8214285714286,13.5,16.3,15.8484848484848,13,14.96875,11.59375,14.3823529411765,16.5806451612903,15.34375,14.5806451612903,29.3103448275862,13.75,13.3571428571429,11.2142857142857,14.8333333333333,21.7,31.3333333333333,18.8787878787879,30.3125,24.84375,37.2941176470588,20.5161290322581,29.21875,35.2258064516129,12.7586206896552,12.0357142857143,10.6071428571429,12.8928571428571,11.6,13.0666666666667,11.9090909090909,14,13.875,13.375,11.7352941176471,8.7741935483871,12.53125,12.3225806451613,15,13.0714285714286,17.25,16.3214285714286,14,16.7,14.3333333333333,14.4545454545455,12.625,12.9375,11.1764705882353,12.2258064516129,13.1875,11.8387096774194,5.89655172413793,7.42857142857143,5.96428571428571,5.89285714285714,6.03333333333333,7.86666666666667,6.15151515151515,6.18181818181818,5.34375,6.65625,7.88235294117647,5.87096774193548,6.40625,4.32258064516129,5.10344827586207,2.53571428571429,3.57142857142857,2.07142857142857,2.1,2.16666666666667,2.21212121212121,4.24242424242424,3.65625,2.59375,4.5,3.09677419354839,2.4375,2.87096774193548,19.9655172413793,19.1428571428571,21.25,19.9642857142857,20.4,20.8333333333333,17.3939393939394,16.1212121212121,17.96875,19.5,17.1470588235294,19.5806451612903,16.1875,19.1935483870968
"142","Kansas",81.3333333333333,74.8571428571429,75.448275862069,74.3548387096774,78.4411764705882,81.1818181818182,77.125,81.7647058823529,82.3823529411765,75.030303030303,75.3823529411765,79.6060606060606,71.2058823529412,80.3030303030303,30.2333333333333,26.9285714285714,26.9310344827586,27.2903225806452,29.0588235294118,29.4545454545455,27.0625,28.5588235294118,29.5882352941176,26.6666666666667,26.6176470588235,27.3939393939394,24.1764705882353,28.1515151515152,4.8,5.75,6.79310344827586,6.16129032258065,5.97058823529412,6.78787878787879,6.46875,7.26470588235294,7.26470588235294,6,6.02941176470588,5.57575757575758,5.82352941176471,8.12121212121212,16.0666666666667,15.25,14.7931034482759,13.6129032258065,14.3529411764706,15.4848484848485,16.53125,17.3823529411765,15.9411764705882,15.6969696969697,16.1176470588235,19.2424242424242,17.0294117647059,15.8787878787879,55.7333333333333,52.3214285714286,53.7931034482759,44.0322580645161,47,60.8484848484849,45.1875,57.4117647058824,58.3235294117647,50.4848484848485,57.3529411764706,47.9090909090909,53.6470588235294,60.3939393939394,16.7333333333333,17.25,16.5862068965517,17.9354838709677,16.7647058823529,18.4848484848485,16.21875,17.1470588235294,17.8823529411765,15.6060606060606,15.6470588235294,15.1212121212121,13.2647058823529,15.4545454545455,14.9,14.4285714285714,14.4827586206897,15.6451612903226,14,12.9090909090909,14.59375,12.9705882352941,13.4705882352941,13.2727272727273,13.6764705882353,13.1818181818182,12.7941176470588,12.5454545454545,10.1333333333333,6.89285714285714,6.62068965517241,9.67741935483871,8.91176470588235,9,6.84375,8.41176470588235,7.94117647058824,7.39393939393939,7.17647058823529,5.84848484848485,6.52941176470588,6.75757575757576,4.9,4.92857142857143,3.86206896551724,5.7741935483871,6.67647058823529,6.12121212121212,4.28125,6.41176470588235,4.14705882352941,5.63636363636364,6.61764705882353,5.66666666666667,5.02941176470588,4,16.7,20.4642857142857,19.2413793103448,18.0322580645161,18.6470588235294,17.4242424242424,19.28125,18.2647058823529,17.8823529411765,17.6363636363636,16.9705882352941,21.0909090909091,17.6176470588235,18.9090909090909
"143","Kansas St",69.6333333333333,69.3928571428571,68.6296296296296,68.25,71,78.7666666666667,75.4516129032258,79.46875,72.7096774193548,71.4193548387097,68.6666666666667,69.71875,63,70.7272727272727,25.5333333333333,25.2857142857143,24.2962962962963,24.3928571428571,24.0606060606061,27.9,26,26.25,24.8709677419355,24.8387096774194,24.6666666666667,24.34375,21.5625,24.3939393939394,5.63333333333333,4.5,5.81481481481481,4.35714285714286,6.36363636363636,6.63333333333333,6.7741935483871,6.71875,7.06451612903226,5.70967741935484,6.81818181818182,6.03125,4.40625,5.3030303030303,12.9333333333333,14.3214285714286,14.2222222222222,15.1071428571429,16.5151515151515,16.3333333333333,16.6774193548387,20.25,15.9032258064516,16.0322580645161,12.5151515151515,15,15.46875,16.6363636363636,27.9666666666667,18.9285714285714,27.8518518518519,37.0714285714286,39.4848484848485,42.9666666666667,43.1612903225806,35.75,31.0967741935484,43.6451612903226,46.8787878787879,38.6875,26.96875,21.7575757575758,15.4,15.25,15.5185185185185,16.1428571428571,15.4848484848485,15.7333333333333,14,14.625,14.1290322580645,14.4516129032258,16,15.46875,13.03125,13.8787878787879,13.2333333333333,14.2142857142857,12.3333333333333,14.9642857142857,13.8181818181818,15.1666666666667,13.9354838709677,14.59375,14.9677419354839,14.4838709677419,11.6060606060606,12.3125,13.25,13.9393939393939,4.93333333333333,5.39285714285714,6.62962962962963,6.03571428571429,5.78787878787879,7.66666666666667,7,7.46875,6.2258064516129,6.16129032258065,7.03030303030303,6.1875,6.09375,7.54545454545455,3.63333333333333,2.71428571428571,2.18518518518519,3.39285714285714,3.75757575757576,3.63333333333333,2.93548387096774,4.8125,4.64516129032258,4.80645161290323,3.63636363636364,2.96875,2.3125,2.75757575757576,17.9333333333333,18.5357142857143,16.7777777777778,17.6785714285714,18.9090909090909,20.1,21.1612903225806,22.46875,20.4516129032258,20.1290322580645,18.2727272727273,21.6875,19.96875,19.969696969697
"144","Kennesaw",NA,NA,NA,70.2692307692308,67.9333333333333,68.448275862069,57.8571428571429,65,64.5,61.6,61.0333333333333,63.8275862068966,61.8333333333333,71.2758620689655,NA,NA,NA,24.1538461538462,24.3666666666667,23.6896551724138,21.3214285714286,23.2258064516129,23.0333333333333,22.2333333333333,21.4666666666667,22.3103448275862,21.6666666666667,25.8275862068966,NA,NA,NA,7.53846153846154,6.26666666666667,7.17241379310345,6.78571428571429,7.19354838709677,5.7,6.56666666666667,5.06666666666667,5.86206896551724,6.53333333333333,5.82758620689655,NA,NA,NA,14.4230769230769,12.9333333333333,13.8965517241379,8.42857142857143,11.3548387096774,12.7333333333333,10.5666666666667,13.0333333333333,13.3448275862069,11.9666666666667,13.7931034482759,NA,NA,NA,28.5384615384615,6.1,18.1724137931034,5.42857142857143,23.258064516129,15.8333333333333,3.76666666666667,5.63333333333333,8.03448275862069,18.3666666666667,23.2068965517241,NA,NA,NA,13.4230769230769,13.4,12.0344827586207,10.9285714285714,12.5483870967742,11,11.9333333333333,10.4,10.7241379310345,10.1333333333333,11.9310344827586,NA,NA,NA,13.8076923076923,13.6666666666667,17.8275862068966,14.2142857142857,14.5806451612903,14.3666666666667,13.9,13.8,16.3103448275862,14.3,13.1034482758621,NA,NA,NA,9.34615384615385,9.86666666666667,9.55172413793103,7.60714285714286,6.54838709677419,5.46666666666667,6.26666666666667,7.03333333333333,5.48275862068965,5.2,6.86206896551724,NA,NA,NA,2.38461538461538,3.23333333333333,3.82758620689655,3.42857142857143,3.54838709677419,3.8,1.8,1.66666666666667,2.86206896551724,3.46666666666667,3.13793103448276,NA,NA,NA,18.1538461538462,19.0666666666667,20.3448275862069,17.4642857142857,16.1290322580645,16.9666666666667,17.2666666666667,20.1,21.8965517241379,17.7333333333333,20
"145","Kent",76.6206896551724,72.1034482758621,68.8333333333333,72.0625,68.5483870967742,69.2352941176471,68,70.5161290322581,70.1515151515152,70.1290322580645,71.09375,69.1612903225806,65.8387096774194,72.8064516129032,27.2068965517241,25.1379310344828,24.2666666666667,24.5,25.2258064516129,24.0588235294118,24.8125,24.7741935483871,25.3636363636364,25.0967741935484,23.75,23.6774193548387,22.7741935483871,25.6129032258065,7.41379310344828,8.55172413793103,7.16666666666667,6.9375,5.80645161290323,5.79411764705882,5.5625,5.64516129032258,5.36363636363636,6.09677419354839,6.875,7.35483870967742,7.19354838709677,5.7741935483871,14.7931034482759,13.2758620689655,13.1333333333333,16.125,12.2903225806452,15.3235294117647,12.8125,15.3225806451613,14.0606060606061,13.8387096774194,16.71875,14.4516129032258,13.0967741935484,15.8064516129032,39.0344827586207,47.8965517241379,37.2666666666667,43.3125,34.3548387096774,50.4705882352941,30.4375,41.7741935483871,44.6666666666667,40.5161290322581,29.1875,28.7741935483871,31.8709677419355,40.741935483871,14.0689655172414,16.448275862069,14.7333333333333,13.4375,14.2903225806452,14,12.15625,13.0322580645161,13.5757575757576,14.9677419354839,11.65625,11.3548387096774,10.6129032258065,11.5161290322581,12.8965517241379,12.8965517241379,13.4333333333333,13.25,13.7096774193548,14.5882352941176,13.03125,12.1935483870968,12.8484848484848,13.741935483871,12.8125,12.2258064516129,11.2258064516129,11.9677419354839,6.51724137931035,7.48275862068965,8.33333333333333,7.71875,7.96774193548387,8.52941176470588,7.78125,8.58064516129032,7.6969696969697,8.58064516129032,7.03125,5.93548387096774,5.06451612903226,5.03225806451613,1.89655172413793,3.62068965517241,1.7,2.3125,3.32258064516129,3.91176470588235,2.71875,2.7741935483871,4.03030303030303,3.7741935483871,2.65625,3.38709677419355,3.96774193548387,3.45161290322581,20.1724137931034,18.8965517241379,18.6666666666667,20.09375,18.6451612903226,18.7941176470588,19.90625,18.8387096774194,17.3030303030303,17.0322580645161,19.78125,20.9032258064516,18.3225806451613,18.3870967741935
"146","Kentucky",77.53125,73.1333333333333,73.7333333333333,70.4545454545455,73.53125,68.6,74.7575757575758,79.2352941176471,76.4242424242424,76.6764705882353,73.09375,75.9117647058823,74.9117647058823,79.6764705882353,28.46875,26.6666666666667,26.5,25.9090909090909,26.4375,23.7333333333333,26.030303030303,28,26.7878787878788,27.3235294117647,26.3125,25.1764705882353,25.9705882352941,28.5588235294118,5.90625,6.2,6.53333333333333,7.63636363636364,6.75,5.8,5.60606060606061,5.97058823529412,7.36363636363636,5.73529411764706,5.6875,5.08823529411765,5.44117647058824,6.94117647058824,14.6875,13.6,14.2,11,13.90625,15.3333333333333,17.0909090909091,17.2647058823529,15.4848484848485,16.2941176470588,14.78125,20.4705882352941,17.5294117647059,15.6176470588235,61.6875,54.6333333333333,48.3333333333333,36.0909090909091,43.15625,30.7666666666667,30.0909090909091,56,53.0606060606061,65.5,40.125,47.1764705882353,58.9411764705882,50.2352941176471,16.1875,15.6,15.2666666666667,14.1818181818182,15.875,12.7333333333333,15.6363636363636,14.7058823529412,12.6969696969697,13.2352941176471,13.5625,11.5,14.7058823529412,14.4117647058824,14.0625,14.5,13.0333333333333,13.3939393939394,14.6875,15.9333333333333,17.3939393939394,14.5,10.6666666666667,11.3529411764706,13,12.2058823529412,10.6176470588235,11,7.8125,7.9,9.4,5.96969696969697,5.96875,6.73333333333333,6.81818181818182,7.26470588235294,5.48484848484848,6.32352941176471,5.75,4.76470588235294,6.55882352941176,5.61764705882353,5.09375,3.36666666666667,4.43333333333333,3.09090909090909,4.8125,4.8,6.84848484848485,7.23529411764706,6.27272727272727,8.79411764705882,6.6875,6.23529411764706,6.88235294117647,5.64705882352941,17.375,18.4333333333333,16.8,16.9090909090909,15.84375,18.7333333333333,17.8181818181818,16.2352941176471,16.0909090909091,14.5588235294118,17.15625,19,17.0294117647059,20.4705882352941
"147","La Salle",68.3103448275862,65.1,62.6551724137931,69.3214285714286,71.6666666666667,74.4193548387097,71.1935483870968,70.3666666666667,76.8484848484848,73.2424242424242,72.4333333333333,67.741935483871,63.2121212121212,63.5333333333333,22.5862068965517,22.7,21.2758620689655,24.5357142857143,25.7,25.741935483871,25.1290322580645,25.2,27.969696969697,26.4848484848485,25.7333333333333,23.2258064516129,22.3636363636364,21.9666666666667,6.31034482758621,5.7,7.37931034482759,6.89285714285714,5.43333333333333,7.93548387096774,5.41935483870968,5.46666666666667,6.3030303030303,7.87878787878788,7.6,5.70967741935484,5.03030303030303,8.3,16.8275862068966,14,12.7241379310345,13.3571428571429,14.8333333333333,15,15.5161290322581,14.5,14.6060606060606,12.3939393939394,13.3666666666667,15.5806451612903,13.4545454545455,11.3,26.551724137931,21.8,24.9310344827586,42.3928571428571,23.5333333333333,12.0322580645161,40.5806451612903,23.8666666666667,25.4848484848485,22.8484848484848,44.1,27.8387096774194,28.6363636363636,14.9333333333333,11.4137931034483,10.9333333333333,12.6206896551724,13.5714285714286,14.2333333333333,14.3225806451613,13,13.8333333333333,15.030303030303,14.5454545454545,14.3666666666667,12.4193548387097,12.0606060606061,12.5666666666667,14.3448275862069,13.5,13.5862068965517,13.9285714285714,15.9333333333333,16.1612903225806,14.3225806451613,15.7,15.5454545454545,12.8787878787879,11.7,11.6129032258065,13,12.5666666666667,6.3448275862069,6.43333333333333,7.55172413793103,7.53571428571429,6.33333333333333,6.7741935483871,6.7741935483871,6.23333333333333,7.42424242424242,8.03030303030303,8.06666666666667,5.58064516129032,6.39393939393939,6.66666666666667,2.06896551724138,1.96666666666667,2.13793103448276,3.28571428571429,2,2.96774193548387,3.67741935483871,4.66666666666667,4.03030303030303,3.3030303030303,3.56666666666667,3.41935483870968,3.63636363636364,2.86666666666667,21.1034482758621,17.8666666666667,14.7586206896552,17.0357142857143,18.7,18.8064516129032,17,17.2333333333333,18.6666666666667,17.4848484848485,15.3,15.9677419354839,17.6363636363636,17.2666666666667
"148","Lafayette",66.1111111111111,74.5384615384615,66.8888888888889,65.4615384615385,63.4642857142857,74.9,65.3,72.5,69.0967741935484,69.7096774193548,68.5757575757576,71.1,73.6451612903226,71.4,23.2962962962963,25.5384615384615,22.3703703703704,22,20.5357142857143,24.4333333333333,21.8333333333333,24.21875,23.1935483870968,23.3225806451613,24.4848484848485,25.1333333333333,26.4516129032258,25.2666666666667,6.85185185185185,7.96153846153846,6.7037037037037,7.84615384615385,8.25,9.96666666666667,7.73333333333333,8.0625,7.64516129032258,9.12903225806452,8.09090909090909,7.33333333333333,7.93548387096774,8.16666666666667,12.6666666666667,15.5,15.4444444444444,13.6153846153846,14.1428571428571,16.0666666666667,13.9,16,15.0645161290323,13.9354838709677,11.5151515151515,13.5,12.8064516129032,12.7,28.5925925925926,40.0769230769231,22.4074074074074,22.6153846153846,15.6785714285714,23.4,17.0666666666667,23.375,22.0967741935484,24.1935483870968,28.4242424242424,20.4333333333333,34.1290322580645,14.0666666666667,13.3703703703704,14.9230769230769,12.037037037037,12.7692307692308,13.0357142857143,14.8,13.2,15.0625,14.6774193548387,12.4193548387097,14.2424242424242,12.8,15.3870967741935,13.8666666666667,14.037037037037,15.4230769230769,17.6666666666667,16.2307692307692,17.25,16.8666666666667,16.8333333333333,13.1875,13.5161290322581,12.6129032258065,12.3333333333333,12.5,10.9354838709677,13.0333333333333,5.18518518518519,5.26923076923077,6,7.65384615384615,7.14285714285714,7.9,6.3,7.34375,6.03225806451613,5.29032258064516,6.6969696969697,5.16666666666667,5.45161290322581,5.7,3.81481481481481,4.84615384615385,2.92592592592593,2.69230769230769,2.53571428571429,3.1,2.4,2.84375,2.41935483870968,2.58064516129032,3.15151515151515,2.1,2.58064516129032,2.3,16.1111111111111,18.3076923076923,19.5185185185185,18.2692307692308,20.25,21.1,19.5333333333333,17.25,20.1612903225806,19.3548387096774,15.5454545454545,17.8,15.8064516129032,19.6
"149","Lamar",64.8076923076923,75.52,78,78.3703703703704,72.8,77.9230769230769,68.8076923076923,67.5,76.6538461538462,72.625,60.0645161290323,66.7,68.2692307692308,73.0384615384615,22.2307692307692,26.52,26.6,27.7407407407407,24.8,27.5769230769231,23.3846153846154,23.1428571428571,26.1923076923077,25.375,22.9032258064516,23.7,23.6153846153846,24.8846153846154,5.73076923076923,6.8,6.52,6.77777777777778,8.1,8.15384615384615,4.80769230769231,3.75,7.15384615384615,4.25,1.83870967741935,3.23333333333333,5.80769230769231,6.46153846153846,14.6153846153846,15.68,18.28,16.1111111111111,15.1,14.6153846153846,17.2307692307692,17.4642857142857,17.1153846153846,17.625,12.4193548387097,16.0666666666667,15.2307692307692,16.8076923076923,33.5769230769231,18.24,46.84,37.6296296296296,27.9333333333333,40.1923076923077,27.1923076923077,24.0714285714286,24.9615384615385,40.8125,6.90322580645161,7.96666666666667,19.1538461538462,4.03846153846154,10.5769230769231,13.32,13.92,15.1851851851852,16.7333333333333,16,12.8461538461538,13.2142857142857,13.0769230769231,12.4375,11.3870967741935,12.0333333333333,11.9615384615385,13.5,17.7692307692308,15.16,15.44,14.2222222222222,16.9,15,13.7692307692308,15.7857142857143,15,12.125,18.1935483870968,14,15.8461538461538,15,6.19230769230769,8.56,7.84,7.22222222222222,5.53333333333333,8.07692307692308,5.96153846153846,6.25,6.80769230769231,7.875,4.29032258064516,5.33333333333333,6.46153846153846,6.76923076923077,4.61538461538461,4.12,4.48,5,2.83333333333333,2.80769230769231,4.38461538461539,3.25,3.96153846153846,4.375,4.12903225806452,2.86666666666667,3.80769230769231,3.46153846153846,18.3076923076923,19.08,20.88,19.6296296296296,19.2,19.8461538461538,19.3461538461538,19.6785714285714,22.6153846153846,17.53125,16.3870967741935,18.4666666666667,21.0769230769231,23.4615384615385
"150","Lehigh",63.8461538461538,65.8571428571429,61.3571428571429,61.3103448275862,62.1379310344828,63.7931034482759,63.9310344827586,75.125,73.6129032258064,75.625,73.0689655172414,66.28125,66.9655172413793,70.4516129032258,22.3461538461538,22.75,19.9642857142857,20.8965517241379,21.1379310344828,22.1724137931034,21.6896551724138,25.53125,23.9677419354839,25.75,25.3103448275862,23.6875,23.7586206896552,25.1612903225806,5.26923076923077,6.14285714285714,6.42857142857143,6.17241379310345,5.31034482758621,4.86206896551724,5.48275862068965,6.65625,5.54838709677419,7.40625,7.62068965517241,6.21875,5.3448275862069,7.38709677419355,13.8846153846154,14.2142857142857,15,13.3448275862069,14.551724137931,14.5862068965517,15.0689655172414,17.40625,20.1290322580645,16.71875,14.8275862068966,12.6875,14.1034482758621,12.741935483871,33.8461538461538,39.5714285714286,31.0357142857143,35.7241379310345,22.5862068965517,26.5172413793103,16.5172413793103,38.15625,18.7741935483871,49.78125,29.3448275862069,29.78125,30.6206896551724,34,12,12.5,12.7857142857143,12.2413793103448,11.448275862069,12.6551724137931,11.7931034482759,15.125,12,13,14.448275862069,13,13.8965517241379,14.7096774193548,14.0769230769231,14.6428571428571,13.5714285714286,14.6551724137931,14.8965517241379,13.3793103448276,13.448275862069,13,12.9677419354839,11.53125,10.9310344827586,11.96875,13.2758620689655,12.9354838709677,7.07692307692308,7.17857142857143,6.57142857142857,6.37931034482759,5.6551724137931,5.6551724137931,6.03448275862069,6.15625,7.61290322580645,7.8125,6.93103448275862,4.96875,5.37931034482759,6.67741935483871,3.03846153846154,3.32142857142857,2.10714285714286,2.75862068965517,2.68965517241379,3.3448275862069,2.41379310344828,2.53125,3.83870967741935,2.90625,3.17241379310345,3.5,3.13793103448276,3.06451612903226,18.8461538461538,18.8571428571429,19.7857142857143,17.6206896551724,20.3793103448276,18.8275862068966,18.2068965517241,17.90625,19.1290322580645,17.78125,15.3103448275862,17.875,17.6551724137931,17.3548387096774
"151","Liberty",65.5172413793103,68.741935483871,67.2592592592593,61.8148148148148,73.8214285714286,68.9655172413793,73.8275862068966,65.5357142857143,66.1034482758621,67.2758620689655,67.375,68.9655172413793,61.6071428571429,63.1034482758621,21,24.7096774193548,23.4444444444444,21.8518518518519,28.0357142857143,24.0689655172414,25.0689655172414,22.3928571428571,23.6896551724138,24.7931034482759,22.6875,24.9310344827586,21.25,22.448275862069,5.51724137931035,6.03225806451613,5.74074074074074,4.88888888888889,4.67857142857143,8.89655172413793,9.13793103448276,5.39285714285714,5.13793103448276,3.86206896551724,6.78125,5.62068965517241,4.5,8.82758620689655,18,13.2903225806452,14.6296296296296,13.2222222222222,13.0714285714286,11.9310344827586,14.551724137931,15.3571428571429,13.5862068965517,13.8275862068966,15.21875,13.4827586206897,14.6071428571429,9.37931034482759,28.7241379310345,39.258064516129,32.8148148148148,10.6666666666667,28.5,28.3103448275862,43.6206896551724,28.3571428571429,37.7931034482759,23.7241379310345,26.46875,19.2758620689655,9,20.6206896551724,11.3103448275862,13.7741935483871,12.1851851851852,9.51851851851852,14.1785714285714,15.6206896551724,14.8620689655172,11.5,12.2413793103448,13.1379310344828,11.625,12.7586206896552,10.1071428571429,12.551724137931,18.1724137931034,15.8064516129032,15.8518518518519,14.6666666666667,15.3571428571429,13.3793103448276,13.1034482758621,15.6785714285714,15.3448275862069,11.8275862068966,13.3125,13.3793103448276,16.3928571428571,13.6551724137931,8.62068965517241,8.7741935483871,6.55555555555556,5.37037037037037,6.42857142857143,5.62068965517241,6.51724137931035,6.28571428571429,6.55172413793103,4.6551724137931,5.125,4.44827586206897,5.28571428571429,5.13793103448276,3.03448275862069,3.32258064516129,2.88888888888889,2.81481481481481,2.82142857142857,1.41379310344828,1.44827586206897,2.71428571428571,3.17241379310345,2.24137931034483,2.90625,3.24137931034483,2.57142857142857,1.27586206896552,20.1379310344828,19.4193548387097,19.5925925925926,22.3703703703704,20.6428571428571,17.9310344827586,17.0689655172414,18.6785714285714,19.2758620689655,17.2413793103448,18.90625,18.1379310344828,19.6428571428571,20
"152","Lipscomb",76.875,68,67.3076923076923,72.7741935483871,67.2758620689655,71.6666666666667,74.9666666666667,78.2068965517241,75.3103448275862,71.5333333333333,69.1724137931034,75.448275862069,70.6071428571429,77.7741935483871,24.5,23.9230769230769,23.4230769230769,25.4838709677419,23.0689655172414,24.8,25.7666666666667,27.2068965517241,26.1379310344828,25.5666666666667,23.8275862068966,24.0344827586207,23.3571428571429,26.6129032258065,8.29166666666667,5.80769230769231,7.19230769230769,7.19354838709677,7.6551724137931,7.03333333333333,6.56666666666667,8,6.55172413793103,7.63333333333333,5.17241379310345,9.17241379310345,8,9.74193548387097,19.5833333333333,14.3461538461538,13.2692307692308,14.6129032258065,13.4827586206897,15.0333333333333,16.8666666666667,15.7931034482759,16.4827586206897,12.7666666666667,16.3448275862069,18.2068965517241,15.8928571428571,14.8064516129032,17.875,10.5,29.6153846153846,39.9032258064516,26.6551724137931,10.3666666666667,34.6333333333333,39.2068965517241,38.3103448275862,24.2333333333333,27.0344827586207,28.9655172413793,26.6785714285714,23.258064516129,14.25,11.6923076923077,12.4230769230769,13.6129032258065,13.2758620689655,13.7333333333333,15.5333333333333,17.0689655172414,15.0689655172414,13.9666666666667,11.4827586206897,13.6896551724138,13.5,16.3225806451613,17.1666666666667,15.8076923076923,15.9230769230769,15.1612903225806,11.8620689655172,15,16.4333333333333,14.6896551724138,15.4137931034483,14.8333333333333,16.7241379310345,12.5172413793103,12.9642857142857,14,4.04166666666667,6.26923076923077,6.23076923076923,7.67741935483871,6.86206896551724,6.6,7.3,6.6551724137931,7.96551724137931,6.96666666666667,6.96551724137931,6.79310344827586,5.32142857142857,6.48387096774194,3.58333333333333,3.26923076923077,2.26923076923077,2.83870967741935,2.44827586206897,2.5,2.16666666666667,2.44827586206897,2.06896551724138,2.7,1.79310344827586,1.86206896551724,1.78571428571429,2.80645161290323,19.2083333333333,19.2307692307692,19.6923076923077,17.8387096774194,19.1379310344828,19.6666666666667,18.8333333333333,17.3103448275862,20.3448275862069,17.2666666666667,22.1034482758621,22.1379310344828,21.3571428571429,19.0645161290323
